"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2024-11-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Finlandia","FIN","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","49358779714.8014","53112352264.688","54696133682.1644","56492956170.5009","59452445094.1587","62605123717.4823","64090632501.7963","65480648650.7119","66988857872.2517","73415291791.6877","78899731715.7179","80759336343.6144","87006463097.9461","93082844694.5136","96095501717.889","97829927772.9265","98166836909.7293","98401957114.9203","101275006350.294","108487737735.285","114334193866.016","115838693345.703","119439062675.781","123161478423.828","127149067752.734","131661456678.906","135289563831.25","140125930521.484","147436510957.812","154936818098.437","155975322164.062","146794102994.141","141957736303.906","141017978885.547","146606595315.625","152788801142.187","158391841239.844","168424056796.875","177615261582.812","185394056458.984","196097527314.844","201215710279.297","204650762188.672","208751521832.422","217085073153.906","223119713766.016","232105658667.187","244405718572.656","246321847334.766","226432719257.422","233646772072.266","239599308730.469","236250798826.562","234120534076.562","233266209150.781","234534382384.766","241128217493.75","248826017928.906","251661932877.344","254744159687.5","248745023487.891","255804854010.937","259221044201.172","256537132518.75",
"Fiji","FJI","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","864434173.736415","894841354.65773","927110247.950081","986063074.511746","1034156138.86357","1006231162.34262","1006231162.34262","1140581419.65508","1230872371.89305","1262830871.55495","1423244629.20258","1521291761.91697","1635164659.30595","1825054181.04265","1872526576.22618","1882454921.65266","1933961961.36836","2048143304.59254","2086308436.64658","2341355882.86606","2303813249.58517","2449644410.54853","2303192757.50695","2211983491.14674","2397635806.88318","2287021481.50294","2464263541.50569","2301252015.50278","2323246343.7767","2496064099.8473","2640835885.52714","2569533218.13681","2726274793.51808","2784345330.516","2926346931.47221","2999505561.98954","3143481841.8692","3074325261.19311","3114291503.47037","3388349115.89017","3330747234.58962","3397362184.16936","3506077743.95306","3541138498.41928","3728818828.37531","3754920575.17991","3824479873.24133","3791946770.36277","3831109777.4424","3778009151.30613","3889636945.80503","3994857188.49829","4051237182.53113","4243031642.79503","4480790532.15796","4682479893.97558","4796997047.62998","5053797787.50531","5246466309.21899","5216010336.4885","4327208912.29647","4115996279.01139","4939873198.82997","5336367607.30208",
"Francia","FRA","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","521063228283.465","547012759862.239","584447414128.317","620879995184.533","662181550405.327","694373557660.395","730840925274.271","766806695424.451","801246352783.834","858210765011.495","910636112294.555","959053168957.196","1002319594950.9","1065911376205.15","1111755362632.65","1101083792491.43","1149055358647.74","1188862221373.28","1236161624649.22","1280045228283.46","1300253881649.64","1314153853595.82","1347078619777.78","1363794045035.68","1384438090121.85","1406904493488.19","1439787739478.76","1476673666392.57","1546714398124.5","1613901522615.43","1661090955411.7","1678502109603.77","1705347110174.84","1694626166709.98","1734592373238.83","1771133801947.67","1796159810500.7","1838123429815.53","1904087419529.25","1969233367607.74","2046499571261.18","2087096421588.52","2110796058518.4","2128171303325.76","2188393293109.35","2224791087607.91","2279283420792.28","2334550031985.42","2340501872979.04","2273251909006.52","2317567536989.14","2368384855035.17","2375801091055.54","2389493466482.81","2412341398046.84","2439188643162.5","2465909086487.94","2522413420333.78","2569458097202.24","2616812485718.01","2419492808873.4","2575192242890.61","2638406985036.32","2656973944325.35",
"Islas Feroe","FRO","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2162939073.26618","2069867758.18034","2057925881.4681","2134237769.05239","2283989844.56481","2417672955.88099","2549017907.36784","2573905971.05459","2611740221.71586","2703524764.27817","2777372953.25035","2899302496.02846","2843437737.68997","3007093233.39562","3169430571.88205","",
"Micronesia (Estados Federados de)","FSM","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","","","","","","","","","","","100761871.702562","103080982.172505","104180768.798418","139529311.059987","160915356.590096","161034897.664541","161608701.506185","165529674.713953","174865894.843605","178571695.145726","165720940.947243","181835189.873157","177069172.742692","180486601.86243","173352871.655192","202043944.265947","218165732.316142","220783197.610877","226410747.994556","234394017.143497","243162525.880859","261223036.414529","271692897.593468","293810479.333976","292240000.157136","312739072.232645","302786553.06921","284434849.521501","292542710.018472","296563529.330979","310899125.003711","317638182.0248","319375655.487445","324396608.28907","314404696.27295","320824422.528081","320564377.351049","314678221.396249","307099219.76208","310456119.002577","317470533.372672","327593318.653529","321477741.865646","309648107.466093","302508316.50838","316489900","318022033.310273","320639498.605008","320639498.605008","333726825.078682","327183161.841845","336344290.373416","333726825.078682","336344290.373416",
"Gabón","GAB","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","1696430402.16032","1946939619.42109","2091971271.33539","2219423267.20213","2320505870.85802","2513881414.09618","2627207303.04505","2735320899.36372","2803944654.17385","3030584989.18453","3293619830.31703","3631503425.96331","4043205904.71932","4454902662.03178","6214014316.31316","7406490804.13761","10045078184.8121","8781197289.68249","6669389058.07285","6701028991.88961","6872102050.9686","7222258278.85147","6998547355.48186","7391042735.22878","7946028913.78889","7760652085.26897","7698287660.97566","6378336008.80052","7197655800.48086","7812717800.63261","8218372646.58668","8720720960.85617","8451237981.301","8784770737.08178","9110927737.90141","9564091413.41355","9910794415.49417","10479512210.8024","10843972206.2432","9875321072.27314","9689372094.82624","9896262806.17442","9871617829.34082","10093465659.4406","10163064451.2538","10435048720.8443","10142180902.0393","10751534086.7123","10395827037.7727","10409376035.5652","11147389066.6347","11937934403.3789","12564804521.2615","13273296028.5793","13846034032.3711","14383107762.6952","14683922149.3088","14753324537.1727","14876945089.6921","15460241661.1259","15176119359.5533","15398898313.8373","15855897831.7794","16214753599.299",
"Reino Unido","GBR","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","793079866424.965","814503445765.689","823452364043.396","863468403941.434","911777829363.823","931201734056.826","945797853513.028","972050719896.054","1025248071525.23","1045129044534.53","1073437216535.43","1111058157772.7","1159074398067.12","1234690654833.27","1204015952087.21","1186272977192.69","1220796677573.13","1250800814233.07","1303387739218.31","1352251961842.26","1324782750643.44","1314346855476.68","1340566646999.83","1397163444613.46","1428866552598.99","1488127577613.36","1535008665311.19","1617787665004.92","1710525945160.94","1754616510184.96","1767491105260.85","1747993528070.59","1755004416003.84","1798701060348.08","1867879267909.64","1915167807814.51","1964617872083.3","2061373900561.85","2131754768634.16","2197118124393.41","2292005659330.47","2351110550045.1","2393242112919.88","2468547211780.95","2528446424688.21","2597696587524.87","2659684781326.53","2729377332063.38","2723216391181.8","2597541114752.89","2655691972447.51","2686102342147.87","2726741371606.03","2775613362979.68","2864315928147.17","2927911140916.73","2984158170626.73","3063389649063.74","3106393270517.14","3157388164033.92","2830285881776.11","3075810468184.32","3209461471538.31","3212799884330.6",
"Georgia","GEO","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","","","","","","7019638203.70375","7548614493.0108","8020635559.04975","8378001665.83002","8778177254.15168","9836129832.76578","10079213236.6486","10365106122.0728","11037028854.092","12009362469.6233","12895704865.7106","13682282556.9885","14625580176.3439","15712196494.7727","16870286034.5575","17642345727.7474","18571497605.3761","18943381710.2443","19758250884.9756","20830721461.6776","21860010300.477","20072807510.2145","20330036655.824","21459462455.7942","19915715325.7756","16970422995.7282","13389689057.0621","7377748823.20649","5216056133.54707","4673678615.23576","4795034188.99656","5332200118.25066","5893190454.62344","6075968327.9871","6250184305.04248","6365211520.66238","6671206249.59299","7036389739.95908","7814405534.92863","8267069270.18365","9059975319.60238","9913559155.90151","11160245709.6589","11430503827.9115","11013204446.9733","11701134202.5253","12629541567.4316","13460417765.6957","14151325572.1376","14730184213.8494","15223796148.8396","15749049874.5344","16561685511.0983","17565660917.3341","18510819818.4957","17346401920.57","19192793472.268","21296041913.2144","22887810113.8316",
"Ghana","GHA","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","7657874898.30218","7920515043.76203","8245981569.34271","8609297389.77824","8799504964.72635","8919970088.23349","8540131860.98434","8802772006.06631","8835241939.81905","9365902029.41588","10276592945.7795","10812632834.0534","10543651789.2425","10847792302.31","11591139095.7485","10150171684.0036","9791852068.40752","10014529285.3917","10863354338.4971","10590147340.6811","10640100636.0631","10267370787.5571","9556493927.87131","9120360630.36123","9909050150.5747","10413581059.5336","10954999871.3347","11480281037.4044","12126410628.7245","12743144436.3975","13167340507.2804","13862816574.1538","14400613325.4089","15099043151.441","15597311536.1022","16238738334.7768","16986119958.802","17698918267.4937","18530836590.6561","19346192812.3749","20062001962.2277","20864482066.4121","21803383667.389","22937159647.1137","24221640585.236","25650718304.6806","27292341859.0377","28478690589.0047","31084433518.1644","32590314875.062","35164855870.6991","40104506631.6958","43831333975.4151","47036511237.5563","48379986962.9427","49406010054.2663","51072704881.7252","55224351374.4489","58648304058.6438","62465003607.231","62786037290.3279","65973349399.4486","68491885061.4641","70508824388.0172",
"Gibraltar","GIB","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","","","","","","","","","","","1942094681.27976","2046303955.18218","2093679565.53559","2126493529.11979","2238139142.82181","2302528628.29435","2484966452.07074","2401643791.33165","2564865855.13623","2533885847.3251","2599802048.82383","2615654007.87812","2662735904.5874","2697351786.47059","2735114966.63622","2871868816.35502","2961299961.03332","3059021048.69929","3251987666.38922","3382180212.4661","3528427807.33462","3620640551.33444","3739069795.78391","3927673880.76143","4083606426.38423","4271765665.38641","4462353698.01039","4693575171.52298","4864614741.3605","5050054051.51404","5176459962.88747","5365832803.17428","5642957112.1086","5713415145.66859","5847115762.64951","6022369759.11612","6094011997.26006","6509469504.65603","6778506931.19149","6702408562.12234","7025020330.41936","7419271579.90709","7858142732.27166","8168200455.31446","8470142323.87256","8794202394.29076","9745790250.28475","10749607166.7503","11433120070.5789","12075308646.1614","12669445996.7359","13163554390.6704","13782241447.0119","14755537829.1561",
"Gambia","GMB","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","","","","","","","253504725.731383","253504725.731383","277780701.967519","284546114.523255","302056645.839376","301857659.86377","302587264.271584","330577582.495729","350011556.292565","393389990.330913","422308976.529101","436834614.983294","464427038.901168","458258597.172334","486991776.014378","503169126.654155","499321982.876258","553664331.566174","573237790.274772","568581582.283382","591842657.034875","606368444.288168","633514510.041076","670864763.575962","694740031.231163","716325876.505343","740528298.603424","762833761.663294","764011164.754756","770748583.770315","787886530.287664","826492963.259544","855420206.246188","910167091.320248","960226283.311822","1015919410.0795","982902027.731066","1050427393.31825","1124482524.55398","1098037738.85618","1091937250.0561","1125167625.04935","1195557048.77095","1275249585.58493","1350595613.51288","1240786190.47581","1305822857.84822","1343336129.36544","1324430251.83027","1378176608.93204","1404959537.12175","1472715273.80675","1579264608.77791","1677527292.27233","1687449652.95674","1776141480.12272","1863488944.31064","1962179256.1583",
"Guinea-Bissau","GNB","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","","","","","","","","","","","309755918.77767","297641465.594389","316615694.987622","320129789.758616","334725278.541713","360986432.509203","378831635.457479","351669142.122645","397829386.273923","405762678.552817","341032772.532187","402989997.491696","419915908.381356","405645958.853475","442597153.7809","461037932.755434","457377994.070426","470641955.932528","492291485.850597","522321266.593193","554182863.78435","582446189.963621","588853097.885417","601219012.939141","620458021.47614","647758174.470934","722898122.68547","769886500.660026","597079878.019552","697478986.481389","705153195.367356","738901627.37246","765900620.233974","763710672.572607","772660533.241651","823345295.626864","845299838.544372","866938047.636914","906163311.057703","928345745.514264","980382895.397014","1059647261.08591","1041496885.46618","1075408773.01442","1085781367.51597","1152384166.79638","1213536542.70894","1271652706.06271","1319485332.48526","1378863398.74244","1399546349.72358","1489116653.06068","1551659407.02523","1617578278.9288",
